#RPLIDAR SCAN DATA
#COUNT=994
#Angule	Distance	Quality
117.7625 178.0 188
118.0261 177.0 188
118.2788 177.0 188
118.5260 178.0 188
118.7952 178.0 188
119.0424 178.0 188
119.3115 177.0 188
119.5587 178.0 188
119.7620 179.0 188
119.9652 180.0 188
120.1520 181.0 188
120.4211 182.0 188
120.7343 180.0 188
121.0913 177.0 188
121.4044 176.0 188
121.7175 175.0 188
122.0306 174.0 188
122.3438 173.0 188
122.6074 172.0 188
122.9205 171.0 188
123.2336 170.0 188
123.5468 169.0 188
123.7939 169.0 188
124.1071 168.0 188
124.4202 167.0 188
124.7333 166.0 188
125.0464 165.0 188
125.2936 164.0 188
125.5573 164.0 188
125.8704 163.0 188
126.1835 162.0 188
126.4966 161.0 188
126.8097 160.0 188
127.0624 160.0 188
127.3700 159.0 188
127.6392 159.0 188
127.9523 158.0 188
128.1995 158.0 188
128.5126 157.0 188
128.7653 157.0 188
129.0289 157.0 188
129.2761 157.0 188
129.5892 156.0 188
129.8584 156.0 188
130.1715 155.0 188
130.4187 155.0 188
130.6714 155.0 188
130.9790 154.0 188
131.2482 154.0 188
131.4954 154.0 188
131.8085 153.0 188
132.0776 153.0 188
132.3853 152.0 188
132.6379 152.0 188
132.8906 152.0 188
133.1982 151.0 188
133.4674 151.0 188
133.7805 150.0 188
134.0277 150.0 188
134.2969 150.0 188
134.5441 150.0 188
134.7968 150.0 188
135.1703 149.0 188
135.4175 149.0 188
135.7306 148.0 188
135.9998 148.0 188
136.2469 148.0 188
136.5106 148.0 188
136.8237 147.0 188
137.0764 147.0 188
137.3236 147.0 188
137.5928 147.0 188
137.8400 147.0 188
138.1091 147.0 188
138.4167 146.0 188
138.6694 146.0 188
138.9166 146.0 188
139.1858 146.0 188
139.4330 146.0 188
139.7021 146.0 188
139.9493 146.0 188
140.2185 146.0 188
140.5261 145.0 188
140.7788 145.0 188
141.0919 144.0 188
141.3556 144.0 188
141.6687 143.0 188
141.8719 144.0 188
142.1246 144.0 188
142.3883 144.0 188
142.7014 143.0 188
142.9486 143.0 188
143.2178 143.0 188
143.4650 143.0 188
143.7341 143.0 188
143.9813 143.0 188
144.3549 142.0 188
144.6075 142.0 188
144.8712 142.0 188
145.1239 142.0 188
145.3876 142.0 188
145.7007 141.0 188
145.9039 142.0 188
146.1511 142.0 188
146.4203 142.0 188
146.6675 142.0 188
147.2498 141.0 188
147.4969 141.0 188
148.0133 141.0 188
148.2770 141.0 188
148.7933 141.0 188
172.4799 141.0 188
172.7325 141.0 188
172.9962 141.0 188
173.2489 141.0 188
173.5126 141.0 188
173.7653 141.0 188
173.9685 142.0 188
174.2761 141.0 188
174.4794 142.0 188
174.7321 142.0 188
174.9957 142.0 188
175.2484 142.0 188
175.5121 142.0 188
175.7648 142.0 188
176.0284 142.0 188
176.2811 142.0 188
176.5448 142.0 188
176.6821 143.0 188
176.9513 143.0 188
177.1985 143.0 188
177.4512 143.0 188
177.7148 143.0 188
177.9675 143.0 188
178.2312 143.0 188
178.4344 144.0 188
178.6871 144.0 188
178.9508 144.0 188
179.1980 144.0 188
179.4672 144.0 188
179.7144 144.0 188
179.9176 145.0 188
180.1868 145.0 188
180.4340 145.0 188
180.7031 145.0 188
180.9503 145.0 188
181.2030 145.0 188
181.4667 145.0 188
181.7139 145.0 188
181.9171 146.0 188
182.1863 146.0 188
182.4335 146.0 188
182.7026 146.0 188
182.9498 146.0 188
183.2135 146.0 188
183.4167 147.0 188
183.6694 147.0 188
183.9331 147.0 188
184.1858 147.0 188
184.4330 147.0 188
184.7021 147.0 188
184.9054 148.0 188
185.1526 148.0 188
185.4218 148.0 188
185.6250 149.0 188
185.8722 149.0 188
186.1359 149.0 188
186.3885 149.0 188
186.6522 149.0 188
186.7950 150.0 188
187.0422 150.0 188
187.3114 150.0 188
187.5146 151.0 188
187.7618 151.0 188
188.0310 151.0 188
188.2782 151.0 188
188.4814 152.0 188
188.7341 152.0 188
188.9374 153.0 188
189.1846 153.0 188
189.3878 154.0 188
189.6515 154.0 188
189.9042 154.0 188
190.1074 155.0 188
190.3546 155.0 188
190.5579 156.0 188
190.8105 156.0 188
191.0138 157.0 188
191.2775 157.0 188
191.5302 157.0 188
191.7773 157.0 188
191.9806 158.0 188
192.2498 158.0 188
192.4969 158.0 188
192.7496 158.0 188
192.9529 159.0 188
193.1561 160.0 188
193.4033 160.0 188
193.6670 160.0 188
193.8702 161.0 188
194.1229 161.0 188
194.3262 162.0 188
194.5734 162.0 188
194.7766 163.0 188
194.9799 164.0 188
195.2325 164.0 188
195.4962 165.0 188
195.6830 166.0 188
195.9521 166.0 188
196.1554 167.0 188
196.3422 168.0 188
196.6058 168.0 188
196.8091 169.0 188
196.9958 170.0 188
197.1991 171.0 188
197.4518 171.0 188
197.6550 172.0 188
197.9187 173.0 188
198.6218 174.0 188
201.1981 186.0 188
201.3904 187.0 188
201.5936 188.0 188
201.8573 189.0 188
202.0441 190.0 188
202.2473 191.0 188
202.5110 192.0 188
202.6978 193.0 188
202.9010 194.0 188
203.1702 195.0 188
203.3569 196.0 188
203.5602 197.0 188
203.8239 198.0 188
204.0271 199.0 188
204.2139 201.0 188
204.4171 202.0 188
204.6863 203.0 188
204.8730 204.0 188
205.0763 205.0 188
205.2795 207.0 188
205.5267 208.0 188
205.7300 210.0 188
205.9332 211.0 188
206.1365 212.0 188
206.3892 213.0 188
206.5924 214.0 188
206.7957 216.0 188
207.0428 217.0 188
207.7625 218.0 188
216.2329 218.0 188
216.5460 216.0 188
216.8591 215.0 188
217.1228 214.0 188
217.4359 212.0 188
217.7490 211.0 188
218.0621 210.0 188
218.3258 209.0 188
218.6389 208.0 188
218.8861 207.0 188
219.1992 206.0 188
219.4684 205.0 188
219.7156 205.0 188
220.0287 204.0 188
220.3418 202.0 188
220.6549 201.0 188
220.9186 200.0 188
221.2811 198.0 188
221.5448 198.0 188
221.7920 197.0 188
222.1710 195.0 188
222.4182 195.0 188
222.6874 194.0 188
222.9950 193.0 188
223.3081 192.0 188
