#RPLIDAR SCAN DATA
#COUNT=3145
#Angule	Distance	Quality
91.6370 148.0 188
91.7303 148.0 188
91.8237 148.0 188
91.9171 148.0 188
92.0105 148.0 188
92.1094 148.0 188
92.2632 147.0 188
92.3566 147.0 188
92.4500 147.0 188
92.4829 148.0 188
92.5763 148.0 188
92.6697 148.0 188
92.7631 148.0 188
92.8564 148.0 188
92.9498 148.0 188
93.0432 148.0 188
93.1366 148.0 188
93.2300 148.0 188
93.3234 148.0 188
93.4167 148.0 188
93.5156 148.0 188
93.5925 148.0 188
93.6859 148.0 188
93.7793 148.0 188
93.8727 148.0 188
93.9661 148.0 188
94.0594 148.0 188
94.1528 148.0 188
94.2462 148.0 188
94.3396 148.0 188
94.4330 148.0 188
94.5264 148.0 188
94.6198 148.0 188
94.7186 148.0 188
94.8120 148.0 188
94.9054 148.0 188
94.9988 148.0 188
95.0922 148.0 188
95.1855 148.0 188
95.2789 148.0 188
95.3723 148.0 188
95.4657 148.0 188
95.5591 148.0 188
95.6525 148.0 188
95.8392 148.0 188
96.0260 148.0 188
96.0590 149.0 188
96.1523 149.0 188
96.2457 149.0 188
96.3391 149.0 188
96.4325 149.0 188
96.5259 149.0 188
96.6248 149.0 188
96.7181 149.0 188
96.8115 149.0 188
96.8884 149.0 188
96.9818 149.0 188
97.0752 149.0 188
97.1686 149.0 188
97.2620 149.0 188
97.3553 149.0 188
97.4487 149.0 188
97.5421 149.0 188
97.6355 149.0 188
97.7344 149.0 188
97.8278 149.0 188
97.9211 149.0 188
97.9980 149.0 188
98.0914 149.0 188
98.1848 149.0 188
98.2782 149.0 188
98.3716 149.0 188
98.3551 150.0 188
98.4485 150.0 188
98.6517 149.0 188
98.7451 149.0 188
98.8385 149.0 188
98.9374 149.0 188
99.0308 149.0 188
98.9978 150.0 188
99.2010 149.0 188
99.2944 149.0 188
99.3878 149.0 188
99.4812 149.0 188
99.5746 149.0 188
99.6680 149.0 188
99.6515 150.0 188
99.8547 149.0 188
99.9481 149.0 188
99.9207 150.0 188
100.0140 150.0 188
100.1074 150.0 188
100.3876 150.0 188
100.4810 150.0 188
100.5743 150.0 188
100.6677 150.0 188
100.7611 150.0 188
100.8545 150.0 188
100.9369 150.0 188
101.0303 150.0 188
101.2170 150.0 188
101.4038 150.0 188
101.4972 150.0 188
101.5906 150.0 188
101.6840 150.0 188
101.7773 150.0 188
101.8707 150.0 188
101.9641 150.0 188
102.0465 150.0 188
102.1399 150.0 188
102.2333 150.0 188
102.2772 151.0 188
102.3706 151.0 188
102.4530 151.0 188
102.5464 151.0 188
102.6398 151.0 188
102.7332 151.0 188
102.8265 151.0 188
102.9199 151.0 188
103.0133 151.0 188
103.1067 151.0 188
103.2001 151.0 188
103.2935 151.0 188
103.3868 151.0 188
103.4802 151.0 188
103.5571 151.0 188
103.6560 151.0 188
103.7494 151.0 188
103.8428 151.0 188
103.9362 151.0 188
104.0295 151.0 188
